short_name,long_name,Sub-Borough Area,2000,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2021
pop_foreign_pct,Foreign-born population,East New York/Starrett City,0.3384516910991806,0.3269682254976942,0.340597526449113,0.344506681956512,0.355028529533646,0.339600642195674,0.328542976796213,0.339452671807821,0.354085356581682,0.353040465789623,0.350808081456151,0.385849983622666,0.365132581530021,0.315490930521162,0.356113804989192,0.324819839500915,0.361408411345536
pop_foreign_pct,Foreign-born population,Park Slope/Carroll Gardens,0.17415565345072537,0.16260806849822984,0.166015340991712,0.177394048940719,0.15089213163597,0.176589337684841,0.160951170143361,0.185158745739118,0.174966118457199,0.169650761997267,0.15943292127105,0.181438348556439,0.151402984027297,0.167620408057896,0.171936639994499,0.167094867725332,0.174936814425884
pop_foreign_pct,Foreign-born population,Sunset Park,0.46374282862598193,0.4226461335965723,0.46914402937295,0.452855001362769,0.444507645011444,0.466649403472428,0.515794319711028,0.441475157526408,0.486254295532646,0.4896064032327,0.488587615024397,0.483271350643975,0.471301682072839,0.444544522351246,0.440790216368768,0.460159195002409,0.407151061543592
pop_foreign_pct,Foreign-born population,North Crown Heights/Prospect Heights,0.306740742544207,0.30755897559720324,0.321880437435538,0.327142527142527,0.319113994378718,0.283337700804409,0.301333355681637,0.324794238683128,0.322854552863784,0.296237701692247,0.298476492540257,0.302925294928524,0.267316081550286,0.28481213617922,0.269178026942002,0.237393533706858,0.264057021657264
pop_foreign_pct,Foreign-born population,South Crown Heights,0.4793201384563872,0.49400925929876394,0.464611675563975,0.454672830471567,0.448141425160731,0.410414949161858,0.444353419786071,0.454140960271003,0.414618672071199,0.429639190152376,0.372307636024402,0.434183088311959,0.411298943668352,0.410592516694343,0.375269183834613,0.349696022887688,0.364618476452026
pop_foreign_pct,Foreign-born population,Bay Ridge,0.365142528215074,0.34464649059736985,0.364366894294718,0.352773613193403,0.363036493945136,0.354263222861402,0.382168475061592,0.374021108695489,0.388810881621575,0.39359194254521,0.409008518417675,0.405806335669591,0.378791959866671,0.387997214304224,0.387595846645367,0.380766864875948,0.360082892668286
pop_foreign_pct,Foreign-born population,Bensonhurst,0.5074398351353011,0.5178134467932978,0.511274793376596,0.509318455643717,0.503755127455853,0.515931792586789,0.522315295490742,0.541635628245239,0.557470172104318,0.551753043421828,0.556142978197264,0.565146571135041,0.552463758934888,0.556259412193345,0.544811345999465,0.56503832391059,0.55072898861606
pop_foreign_pct,Foreign-born population,Greenwich Village/Financial District,0.23290354949858738,0.22112127839864115,0.259494014864332,0.242576846207297,0.232073011734029,0.243218942005095,0.230551109393973,0.220525493033702,0.244992733295028,0.243883504870658,0.248963434081912,0.255436980600384,0.226531774129164,0.228994106670604,0.212174050362221,0.22610233779496,0.22695630237204
pop_foreign_pct,Foreign-born population,Lower East Side/Chinatown,0.40324800605594646,0.38583775319784763,0.392687035803637,0.405393177612919,0.352222235387514,0.3646474995988,0.352086988786798,0.374721005706564,0.358150254414846,0.337113905506043,0.355040569880553,0.357287424711649,0.363116462434713,0.360396286372983,0.309199011633893,0.356523143937581,0.302971658656232
pop_foreign_pct,Foreign-born population,Chelsea/Clinton/Midtown,0.2528611513298529,0.26176834989746567,0.240491787064722,0.240784266608595,0.22625469325893,0.259472984702181,0.270177212930669,0.259403988787216,0.245186718462018,0.263741870527089,0.291126620139581,0.287269902134005,0.309824809086825,0.32488275228756,0.308161883809201,0.270219379520593,0.275381111608436
pop_foreign_pct,Foreign-born population,Stuyvesant Town/Turtle Bay,0.2400359729781485,0.24990941349824425,0.235502370998266,0.25367201512434,0.226711906230722,0.209944254052351,0.225021372824798,0.21148236631767,0.231231890731597,0.204087877118903,0.217699460756615,0.249674550951449,0.220569275017356,0.226124777850528,0.246695268209107,0.232465888121119,0.262534973267958
pop_foreign_pct,Foreign-born population,Upper West Side,0.21311253661224328,0.18805699829863443,0.201524823349261,0.204620262016877,0.218224438518633,0.190637946485125,0.223755648183824,0.216743859431717,0.190916965472785,0.24850314381494,0.225279923482383,0.226406148756499,0.236205222384058,0.176407542943216,0.241169949064438,0.220367092975368,0.234706257013739
pop_foreign_pct,Foreign-born population,Upper East Side,0.21493759876102558,0.2126400407996698,0.204785063811731,0.197655931419041,0.231001416631861,0.180444448240957,0.211225450324892,0.210548168793609,0.24541680061215,0.21836745013492,0.242246437552389,0.223991126480279,0.236639513433545,0.229354072234489,0.231956922565279,0.250546400213949,0.218976131592015
pop_foreign_pct,Foreign-born population,Morningside Heights/Hamilton Heights,0.3503894760397088,0.3260871464990487,0.340552079259549,0.341203164285276,0.337078378444104,0.339357626212825,0.326227109411219,0.350972818828286,0.333382776576394,0.324811370820739,0.352343218167494,0.355673678654905,0.317097328168058,0.313409353242609,0.361922442244224,0.33068346921415,0.30416462601118
pop_foreign_pct,Foreign-born population,Central Harlem,0.17797068502295588,0.17204182899877196,0.208281489381512,0.221663477014486,0.204591857000993,0.208466845409364,0.196755637731317,0.246219358181406,0.228055201944219,0.230742282765404,0.202647943223735,0.222781704455491,0.252942775303686,0.251671843843681,0.255814748238318,0.204846315758594,0.234121684576682
pop_foreign_pct,Foreign-born population,East Harlem,0.2105203884493676,0.22917501729898504,0.231042468742321,0.254583926821838,0.249231887148623,0.227172455174361,0.258895437677363,0.271594832476942,0.266162333317012,0.23752744705234,0.253713968530525,0.211959096329451,0.234050000372359,0.255244864241404,0.243592057761733,0.195007716326311,0.247641242252108
